InstanteActual,VolumenDescargas,VolumenAlmacenamiento,VolumenVentas1,VolumenVentas2,VolumenFugas,ProxVolumenDescargas,ProxVolumenVentas1,ProxVolumenVentas2,VolumenAcumuladoDescargas,VolumenAcumuladoVentas1,VolumenAcumuladoVentas2,VolumenAcumuladoFugas,InstanteProxDispDescargas,InstanteProxDispVentas1,InstanteProxDispVentas2,RecargasTotalesDescargas,RecargasTotalesVentas1,RecargasTotalesVentas2,AlturaFuga,CaudalFuga
2024-07-04 23:57:00,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-04 23:57:06,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-04 23:57:12,12.0,112.0,1.0,3.0,0.0,8762.0,6633.0,6197.0,6031.0,8588.0,589.0,4873.0,77.0,4.0,58.0,0.0,54.0,60.0,4915.0,47.0
2024-07-04 23:57:19,19.0,117.0,0.0,3.0,2.0,4901.0,811.0,6616.0,6891.0,8671.0,1728.0,6671.0,61.0,45.0,20.0,40.0,58.0,53.0,9627.0,50.0
2024-07-04 23:57:25,8.0,90.0,3.0,2.0,3.0,9317.0,1516.0,4048.0,2762.0,1029.0,9039.0,2708.0,3.0,57.0,61.0,52.0,66.0,21.0,4557.0,96.0
2024-07-04 23:57:31,26.0,14.0,3.0,2.0,2.0,8080.0,6113.0,3342.0,8138.0,8382.0,6044.0,8828.0,93.0,75.0,80.0,0.0,96.0,47.0,7370.0,87.0
2024-07-04 23:57:37,22.0,81.0,1.0,2.0,1.0,7956.0,9818.0,5591.0,6900.0,196.0,4120.0,2704.0,99.0,29.0,44.0,75.0,70.0,16.0,4599.0,80.0
2024-07-04 23:57:43,14.0,91.0,1.0,1.0,0.0,7412.0,191.0,8231.0,4174.0,2463.0,4877.0,324.0,84.0,33.0,50.0,27.0,99.0,29.0,9609.0,44.0
2024-07-04 23:57:49,21.0,61.0,0.0,3.0,3.0,1102.0,4428.0,7183.0,3917.0,7136.0,7802.0,4489.0,78.0,25.0,89.0,22.0,95.0,5.0,2319.0,91.0
2024-07-04 23:57:55,11.0,32.0,1.0,3.0,0.0,2504.0,9855.0,7711.0,3881.0,1610.0,9904.0,2551.0,16.0,61.0,64.0,5.0,22.0,13.0,4943.0,36.0
2024-07-04 23:58:01,8.0,60.0,1.0,1.0,3.0,2437.0,3948.0,5120.0,5424.0,3894.0,2775.0,7903.0,89.0,86.0,45.0,43.0,57.0,32.0,3261.0,78.0
2024-07-04 23:58:07,26.0,47.0,3.0,3.0,3.0,4417.0,530.0,3890.0,2606.0,4896.0,2012.0,5895.0,38.0,16.0,21.0,84.0,27.0,78.0,4460.0,72.0
2024-07-05 00:01:03,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:01:10,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:01:16,15.0,113.0,2.0,1.0,0.0,8354.0,8418.0,5357.0,2585.0,3729.0,1015.0,6563.0,2.0,17.0,43.0,19.0,67.0,47.0,5269.0,95.0
2024-07-05 00:01:22,8.0,6.0,3.0,0.0,1.0,7097.0,8661.0,7103.0,4324.0,108.0,4936.0,2281.0,15.0,10.0,16.0,5.0,73.0,81.0,2720.0,91.0
2024-07-05 00:01:28,13.0,41.0,2.0,0.0,0.0,3570.0,4303.0,7439.0,2914.0,5799.0,6766.0,1835.0,21.0,43.0,52.0,86.0,19.0,50.0,8410.0,23.0
2024-07-05 00:01:35,26.0,34.0,2.0,3.0,0.0,3067.0,5140.0,707.0,3566.0,728.0,562.0,6363.0,69.0,90.0,23.0,78.0,13.0,61.0,7010.0,40.0
2024-07-05 00:01:41,19.0,110.0,0.0,0.0,0.0,9361.0,9519.0,3620.0,1562.0,1661.0,3725.0,9434.0,49.0,90.0,22.0,60.0,93.0,28.0,5122.0,81.0
2024-07-05 00:01:47,11.0,3.0,3.0,1.0,1.0,5253.0,3929.0,6096.0,553.0,661.0,4858.0,7491.0,63.0,20.0,68.0,87.0,26.0,72.0,5219.0,41.0
2024-07-05 00:01:53,5.0,19.0,3.0,2.0,2.0,3131.0,6736.0,720.0,8308.0,1024.0,6947.0,508.0,11.0,97.0,0.0,14.0,96.0,99.0,5645.0,33.0
2024-07-05 00:01:59,14.0,67.0,0.0,2.0,1.0,7859.0,7073.0,5590.0,4819.0,4010.0,911.0,3015.0,78.0,42.0,45.0,70.0,62.0,8.0,3983.0,99.0
2024-07-05 00:02:05,29.0,67.0,1.0,1.0,1.0,7863.0,5416.0,6680.0,5348.0,979.0,957.0,6814.0,5.0,89.0,7.0,5.0,27.0,14.0,3715.0,8.0
2024-07-05 00:02:12,29.0,68.0,0.0,2.0,0.0,6593.0,3926.0,1226.0,2726.0,2733.0,2981.0,5296.0,92.0,61.0,9.0,77.0,24.0,22.0,4240.0,52.0
2024-07-05 00:02:18,29.0,61.0,1.0,1.0,1.0,5158.0,3185.0,2399.0,5421.0,3114.0,260.0,5056.0,72.0,53.0,53.0,75.0,81.0,55.0,6162.0,48.0
2024-07-05 00:02:24,30.0,124.0,0.0,2.0,0.0,3006.0,5881.0,6043.0,2272.0,1355.0,3638.0,1975.0,20.0,75.0,86.0,97.0,5.0,37.0,2595.0,83.0
2024-07-05 00:02:56,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:03:02,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:03:08,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:03:19,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:03:25,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:03:31,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:03:37,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-05 00:03:43,15.0,113.0,2.0,1.0,0.0,8354.0,8418.0,5357.0,2585.0,3729.0,1015.0,6563.0,2.0,17.0,43.0,19.0,67.0,47.0,5269.0,95.0
2024-07-05 00:03:51,6.0,46.0,3.0,2.0,1.0,6641.0,9517.0,5348.0,1842.0,4315.0,5974.0,1445.0,73.0,20.0,11.0,39.0,54.0,5.0,6929.0,53.0
2024-07-05 00:03:57,8.0,46.0,0.0,2.0,3.0,520.0,7384.0,1991.0,5210.0,3258.0,8211.0,8744.0,18.0,18.0,34.0,25.0,67.0,89.0,9818.0,14.0
2024-07-05 00:04:03,24.0,36.0,1.0,3.0,3.0,2903.0,2698.0,6798.0,2639.0,4004.0,9503.0,679.0,65.0,91.0,7.0,24.0,65.0,21.0,4454.0,6.0
2024-07-05 00:04:09,14.0,120.0,0.0,3.0,1.0,4833.0,3328.0,8177.0,4410.0,7683.0,5176.0,3489.0,91.0,34.0,11.0,4.0,26.0,91.0,790.0,22.0
2024-07-05 00:04:15,0.0,114.0,2.0,3.0,2.0,5652.0,5092.0,7316.0,6714.0,1420.0,8060.0,7450.0,68.0,41.0,47.0,96.0,87.0,1.0,8234.0,28.0
2024-07-05 00:04:21,26.0,34.0,2.0,3.0,0.0,3067.0,5140.0,707.0,3566.0,728.0,562.0,6363.0,69.0,90.0,23.0,78.0,13.0,61.0,7010.0,40.0
2024-07-05 00:04:27,8.0,87.0,1.0,1.0,2.0,9090.0,8111.0,6612.0,7463.0,2112.0,3781.0,1951.0,30.0,21.0,13.0,28.0,50.0,0.0,8959.0,54.0
2024-07-05 00:04:33,19.0,110.0,0.0,0.0,0.0,9361.0,9519.0,3620.0,1562.0,1661.0,3725.0,9434.0,49.0,90.0,22.0,60.0,93.0,28.0,5122.0,81.0
2024-07-05 00:04:41,14.0,91.0,1.0,1.0,0.0,7412.0,191.0,8231.0,4174.0,2463.0,4877.0,324.0,84.0,33.0,50.0,27.0,99.0,29.0,9609.0,44.0
2024-07-05 00:04:47,21.0,58.0,2.0,0.0,0.0,9961.0,5651.0,1018.0,5977.0,9946.0,8661.0,1478.0,28.0,63.0,35.0,6.0,8.0,68.0,5679.0,19.0
2024-07-05 00:04:53,21.0,61.0,0.0,3.0,3.0,1102.0,4428.0,7183.0,3917.0,7136.0,7802.0,4489.0,78.0,25.0,89.0,22.0,95.0,5.0,2319.0,91.0
2024-07-05 00:04:59,29.0,46.0,3.0,2.0,1.0,9416.0,7759.0,1938.0,8550.0,5183.0,2186.0,1096.0,85.0,24.0,22.0,63.0,81.0,12.0,3251.0,2.0
2024-07-05 00:05:05,11.0,32.0,1.0,3.0,0.0,2504.0,9855.0,7711.0,3881.0,1610.0,9904.0,2551.0,16.0,61.0,64.0,5.0,22.0,13.0,4943.0,36.0
2024-07-05 00:05:11,29.0,73.0,3.0,1.0,3.0,3476.0,7461.0,1563.0,214.0,6383.0,6832.0,9722.0,11.0,91.0,71.0,42.0,33.0,53.0,8030.0,80.0
2024-07-05 00:05:17,8.0,60.0,1.0,1.0,3.0,2437.0,3948.0,5120.0,5424.0,3894.0,2775.0,7903.0,89.0,86.0,45.0,43.0,57.0,32.0,3261.0,78.0
2024-07-05 00:05:23,19.0,95.0,2.0,1.0,2.0,2304.0,7656.0,9663.0,3637.0,9898.0,1734.0,8656.0,8.0,12.0,13.0,80.0,24.0,4.0,4613.0,73.0
2024-07-05 00:05:29,26.0,47.0,3.0,3.0,3.0,4417.0,530.0,3890.0,2606.0,4896.0,2012.0,5895.0,38.0,16.0,21.0,84.0,27.0,78.0,4460.0,72.0
2024-07-05 00:05:35,29.0,73.0,1.0,1.0,2.0,7127.0,3652.0,59.0,9577.0,4670.0,8151.0,7224.0,84.0,20.0,15.0,19.0,77.0,95.0,6895.0,64.0
2024-07-05 00:05:41,7.0,116.0,3.0,0.0,0.0,4059.0,9897.0,8097.0,5309.0,5563.0,6022.0,9085.0,99.0,19.0,20.0,92.0,48.0,53.0,5776.0,76.0
2024-07-05 00:05:47,21.0,57.0,3.0,0.0,1.0,187.0,8879.0,5608.0,7537.0,7036.0,6202.0,8478.0,23.0,88.0,74.0,9.0,96.0,23.0,8762.0,23.0
2024-07-05 00:05:53,4.0,90.0,2.0,2.0,3.0,3598.0,8274.0,687.0,8842.0,5588.0,9820.0,7782.0,5.0,34.0,20.0,46.0,3.0,20.0,8850.0,75.0
2024-07-05 00:06:00,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:06:06,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:06:12,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:06:18,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-05 00:06:26,26.0,7.0,1.0,3.0,1.0,7920.0,3950.0,5231.0,8480.0,203.0,3900.0,4520.0,33.0,58.0,3.0,76.0,50.0,34.0,8780.0,79.0
2024-07-05 00:06:32,6.0,46.0,3.0,2.0,1.0,6641.0,9517.0,5348.0,1842.0,4315.0,5974.0,1445.0,73.0,20.0,11.0,39.0,54.0,5.0,6929.0,53.0
2024-07-05 00:06:38,8.0,46.0,0.0,2.0,3.0,520.0,7384.0,1991.0,5210.0,3258.0,8211.0,8744.0,18.0,18.0,34.0,25.0,67.0,89.0,9818.0,14.0
2024-07-05 00:06:44,24.0,36.0,1.0,3.0,3.0,2903.0,2698.0,6798.0,2639.0,4004.0,9503.0,679.0,65.0,91.0,7.0,24.0,65.0,21.0,4454.0,6.0
2024-07-05 00:06:50,14.0,120.0,0.0,3.0,1.0,4833.0,3328.0,8177.0,4410.0,7683.0,5176.0,3489.0,91.0,34.0,11.0,4.0,26.0,91.0,790.0,22.0
2024-07-05 00:06:56,0.0,114.0,2.0,3.0,2.0,5652.0,5092.0,7316.0,6714.0,1420.0,8060.0,7450.0,68.0,41.0,47.0,96.0,87.0,1.0,8234.0,28.0
2024-07-05 00:07:02,26.0,34.0,2.0,3.0,0.0,3067.0,5140.0,707.0,3566.0,728.0,562.0,6363.0,69.0,90.0,23.0,78.0,13.0,61.0,7010.0,40.0
2024-07-05 00:07:08,8.0,87.0,1.0,1.0,2.0,9090.0,8111.0,6612.0,7463.0,2112.0,3781.0,1951.0,30.0,21.0,13.0,28.0,50.0,0.0,8959.0,54.0
2024-07-05 00:08:57,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:09:03,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:09:11,24.0,65.0,3.0,1.0,1.0,9397.0,9553.0,547.0,5825.0,1210.0,9662.0,211.0,8.0,77.0,61.0,25.0,35.0,68.0,7995.0,76.0
2024-07-05 00:09:17,28.0,53.0,3.0,3.0,3.0,773.0,5322.0,4305.0,5176.0,53.0,7224.0,4630.0,66.0,0.0,44.0,70.0,85.0,16.0,3898.0,55.0
2024-07-05 00:09:23,26.0,7.0,1.0,3.0,1.0,7920.0,3950.0,5231.0,8480.0,203.0,3900.0,4520.0,33.0,58.0,3.0,76.0,50.0,34.0,8780.0,79.0
2024-07-05 00:09:29,6.0,46.0,3.0,2.0,1.0,6641.0,9517.0,5348.0,1842.0,4315.0,5974.0,1445.0,73.0,20.0,11.0,39.0,54.0,5.0,6929.0,53.0
2024-07-05 00:09:37,29.0,60.0,3.0,0.0,1.0,7011.0,5252.0,3064.0,7876.0,7237.0,2675.0,245.0,10.0,15.0,92.0,10.0,47.0,37.0,1299.0,47.0
2024-07-05 00:11:13,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:11:19,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:11:25,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:11:31,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-05 00:11:37,15.0,113.0,2.0,1.0,0.0,8354.0,8418.0,5357.0,2585.0,3729.0,1015.0,6563.0,2.0,17.0,43.0,19.0,67.0,47.0,5269.0,95.0
2024-07-05 00:11:43,2.0,38.0,0.0,1.0,0.0,1783.0,4788.0,4117.0,4008.0,1550.0,5324.0,9195.0,57.0,11.0,90.0,66.0,10.0,93.0,553.0,65.0
2024-07-05 00:13:37,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:15:10,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:15:16,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:15:23,24.0,65.0,3.0,1.0,1.0,9397.0,9553.0,547.0,5825.0,1210.0,9662.0,211.0,8.0,77.0,61.0,25.0,35.0,68.0,7995.0,76.0
2024-07-05 00:15:29,28.0,53.0,3.0,3.0,3.0,773.0,5322.0,4305.0,5176.0,53.0,7224.0,4630.0,66.0,0.0,44.0,70.0,85.0,16.0,3898.0,55.0
2024-07-05 00:15:35,26.0,7.0,1.0,3.0,1.0,7920.0,3950.0,5231.0,8480.0,203.0,3900.0,4520.0,33.0,58.0,3.0,76.0,50.0,34.0,8780.0,79.0
2024-07-05 00:15:41,6.0,46.0,3.0,2.0,1.0,6641.0,9517.0,5348.0,1842.0,4315.0,5974.0,1445.0,73.0,20.0,11.0,39.0,54.0,5.0,6929.0,53.0
2024-07-05 00:15:48,8.0,46.0,0.0,2.0,3.0,520.0,7384.0,1991.0,5210.0,3258.0,8211.0,8744.0,18.0,18.0,34.0,25.0,67.0,89.0,9818.0,14.0
2024-07-05 00:15:54,24.0,36.0,1.0,3.0,3.0,2903.0,2698.0,6798.0,2639.0,4004.0,9503.0,679.0,65.0,91.0,7.0,24.0,65.0,21.0,4454.0,6.0
2024-07-05 00:16:01,1.0,61.0,1.0,1.0,2.0,7732.0,7332.0,7854.0,9759.0,9847.0,2377.0,462.0,10.0,19.0,50.0,77.0,41.0,36.0,6720.0,99.0
2024-07-05 00:16:07,26.0,14.0,3.0,2.0,2.0,8080.0,6113.0,3342.0,8138.0,8382.0,6044.0,8828.0,93.0,75.0,80.0,0.0,96.0,47.0,7370.0,87.0
2024-07-05 00:16:14,27.0,26.0,0.0,0.0,0.0,5514.0,1454.0,5019.0,3028.0,6671.0,2370.0,6663.0,47.0,24.0,43.0,54.0,8.0,81.0,552.0,88.0
2024-07-05 00:16:20,22.0,81.0,1.0,2.0,1.0,7956.0,9818.0,5591.0,6900.0,196.0,4120.0,2704.0,99.0,29.0,44.0,75.0,70.0,16.0,4599.0,80.0
2024-07-05 00:16:26,27.0,21.0,1.0,3.0,0.0,8489.0,9728.0,7120.0,4902.0,312.0,9616.0,3347.0,46.0,51.0,72.0,11.0,23.0,36.0,2605.0,7.0
2024-07-05 00:16:32,14.0,91.0,1.0,1.0,0.0,7412.0,191.0,8231.0,4174.0,2463.0,4877.0,324.0,84.0,33.0,50.0,27.0,99.0,29.0,9609.0,44.0
2024-07-05 00:16:38,21.0,58.0,2.0,0.0,0.0,9961.0,5651.0,1018.0,5977.0,9946.0,8661.0,1478.0,28.0,63.0,35.0,6.0,8.0,68.0,5679.0,19.0
2024-07-05 00:16:44,21.0,61.0,0.0,3.0,3.0,1102.0,4428.0,7183.0,3917.0,7136.0,7802.0,4489.0,78.0,25.0,89.0,22.0,95.0,5.0,2319.0,91.0
2024-07-05 00:17:57,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:18:04,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:18:10,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:18:16,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-05 00:18:23,26.0,7.0,1.0,3.0,1.0,7920.0,3950.0,5231.0,8480.0,203.0,3900.0,4520.0,33.0,58.0,3.0,76.0,50.0,34.0,8780.0,79.0
2024-07-05 00:18:29,6.0,46.0,3.0,2.0,1.0,6641.0,9517.0,5348.0,1842.0,4315.0,5974.0,1445.0,73.0,20.0,11.0,39.0,54.0,5.0,6929.0,53.0
2024-07-05 00:18:35,8.0,46.0,0.0,2.0,3.0,520.0,7384.0,1991.0,5210.0,3258.0,8211.0,8744.0,18.0,18.0,34.0,25.0,67.0,89.0,9818.0,14.0
2024-07-05 00:18:41,24.0,36.0,1.0,3.0,3.0,2903.0,2698.0,6798.0,2639.0,4004.0,9503.0,679.0,65.0,91.0,7.0,24.0,65.0,21.0,4454.0,6.0
2024-07-05 00:18:47,14.0,120.0,0.0,3.0,1.0,4833.0,3328.0,8177.0,4410.0,7683.0,5176.0,3489.0,91.0,34.0,11.0,4.0,26.0,91.0,790.0,22.0
2024-07-05 00:18:53,0.0,114.0,2.0,3.0,2.0,5652.0,5092.0,7316.0,6714.0,1420.0,8060.0,7450.0,68.0,41.0,47.0,96.0,87.0,1.0,8234.0,28.0
2024-07-05 00:18:59,26.0,34.0,2.0,3.0,0.0,3067.0,5140.0,707.0,3566.0,728.0,562.0,6363.0,69.0,90.0,23.0,78.0,13.0,61.0,7010.0,40.0
2024-07-05 00:19:05,8.0,87.0,1.0,1.0,2.0,9090.0,8111.0,6612.0,7463.0,2112.0,3781.0,1951.0,30.0,21.0,13.0,28.0,50.0,0.0,8959.0,54.0
2024-07-05 00:19:11,19.0,110.0,0.0,0.0,0.0,9361.0,9519.0,3620.0,1562.0,1661.0,3725.0,9434.0,49.0,90.0,22.0,60.0,93.0,28.0,5122.0,81.0
2024-07-05 00:19:17,24.0,0.0,2.0,2.0,0.0,9545.0,8928.0,2300.0,2143.0,2192.0,3563.0,4783.0,72.0,1.0,9.0,21.0,86.0,13.0,5769.0,31.0
2024-07-05 00:19:25,21.0,58.0,2.0,0.0,0.0,9961.0,5651.0,1018.0,5977.0,9946.0,8661.0,1478.0,28.0,63.0,35.0,6.0,8.0,68.0,5679.0,19.0
2024-07-05 00:19:31,21.0,61.0,0.0,3.0,3.0,1102.0,4428.0,7183.0,3917.0,7136.0,7802.0,4489.0,78.0,25.0,89.0,22.0,95.0,5.0,2319.0,91.0
2024-07-05 00:20:57,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-05 00:21:04,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-05 00:21:10,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-05 00:21:17,28.0,53.0,3.0,3.0,3.0,773.0,5322.0,4305.0,5176.0,53.0,7224.0,4630.0,66.0,0.0,44.0,70.0,85.0,16.0,3898.0,55.0
2024-07-06 13:55:55,19.0,76.0,0.0,3.0,2.0,7633.0,979.0,9149.0,6579.0,8821.0,1967.0,672.0,93.0,36.0,85.0,45.0,28.0,91.0,194.0,57.0
2024-07-06 13:56:01,19.0,93.0,0.0,0.0,1.0,1594.0,8008.0,6395.0,5968.0,9113.0,4530.0,1006.0,62.0,42.0,65.0,82.0,52.0,67.0,3821.0,95.0
2024-07-06 13:56:08,1.0,5.0,1.0,3.0,3.0,193.0,2769.0,5680.0,3455.0,6855.0,7506.0,963.0,2.0,76.0,8.0,49.0,31.0,44.0,7638.0,8.0
2024-07-06 13:56:14,12.0,112.0,1.0,3.0,0.0,8762.0,6633.0,6197.0,6031.0,8588.0,589.0,4873.0,77.0,4.0,58.0,0.0,54.0,60.0,4915.0,47.0
2024-07-06 14:24:55,1.0,73.0,2.0,2.0,0.0,7544.0,878.0,7923.0,7709.0,4440.0,8165.0,4492.0,42.0,87.0,3.0,27.0,29.0,40.0,2612.0,3.0
2024-07-06 14:25:02,12.0,48.0,0.0,3.0,1.0,6882.0,6752.0,1566.0,6716.0,337.0,4438.0,3144.0,1.0,97.0,71.0,28.0,37.0,58.0,3177.0,97.0
2024-07-06 14:25:08,1.0,50.0,3.0,3.0,3.0,7385.0,7217.0,5272.0,5539.0,9247.0,2385.0,3496.0,85.0,23.0,20.0,44.0,68.0,35.0,9915.0,25.0
2024-07-06 14:25:14,5.0,55.0,1.0,3.0,2.0,8260.0,6737.0,1545.0,7317.0,7525.0,4200.0,4256.0,64.0,97.0,48.0,4.0,50.0,50.0,1976.0,12.0
2024-07-06 14:25:20,15.0,113.0,2.0,1.0,0.0,8354.0,8418.0,5357.0,2585.0,3729.0,1015.0,6563.0,2.0,17.0,43.0,19.0,67.0,47.0,5269.0,95.0
2024-07-06 14:25:26,2.0,38.0,0.0,1.0,0.0,1783.0,4788.0,4117.0,4008.0,1550.0,5324.0,9195.0,57.0,11.0,90.0,66.0,10.0,93.0,553.0,65.0
2024-07-06 14:25:32,8.0,6.0,3.0,0.0,1.0,7097.0,8661.0,7103.0,4324.0,108.0,4936.0,2281.0,15.0,10.0,16.0,5.0,73.0,81.0,2720.0,91.0
2024-07-06 14:25:39,24.0,36.0,1.0,3.0,3.0,2903.0,2698.0,6798.0,2639.0,4004.0,9503.0,679.0,65.0,91.0,7.0,24.0,65.0,21.0,4454.0,6.0
2024-07-06 14:25:45,14.0,120.0,0.0,3.0,1.0,4833.0,3328.0,8177.0,4410.0,7683.0,5176.0,3489.0,91.0,34.0,11.0,4.0,26.0,91.0,790.0,22.0
2024-07-06 14:25:51,0.0,114.0,2.0,3.0,2.0,5652.0,5092.0,7316.0,6714.0,1420.0,8060.0,7450.0,68.0,41.0,47.0,96.0,87.0,1.0,8234.0,28.0
2024-07-06 14:25:57,26.0,34.0,2.0,3.0,0.0,3067.0,5140.0,707.0,3566.0,728.0,562.0,6363.0,69.0,90.0,23.0,78.0,13.0,61.0,7010.0,40.0
2024-07-06 14:26:03,8.0,87.0,1.0,1.0,2.0,9090.0,8111.0,6612.0,7463.0,2112.0,3781.0,1951.0,30.0,21.0,13.0,28.0,50.0,0.0,8959.0,54.0
2024-07-06 14:26:09,19.0,110.0,0.0,0.0,0.0,9361.0,9519.0,3620.0,1562.0,1661.0,3725.0,9434.0,49.0,90.0,22.0,60.0,93.0,28.0,5122.0,81.0
2024-07-06 14:26:15,24.0,0.0,2.0,2.0,0.0,9545.0,8928.0,2300.0,2143.0,2192.0,3563.0,4783.0,72.0,1.0,9.0,21.0,86.0,13.0,5769.0,31.0
2024-07-06 14:26:21,19.0,38.0,0.0,3.0,3.0,1035.0,8129.0,7288.0,9848.0,978.0,5617.0,7723.0,38.0,8.0,29.0,26.0,68.0,6.0,5199.0,55.0
2024-07-06 14:26:27,31.0,11.0,1.0,0.0,3.0,194.0,1330.0,6767.0,5665.0,6910.0,1682.0,6805.0,14.0,52.0,41.0,85.0,91.0,6.0,4760.0,60.0
